news_index,nyt_txt,country
7874,german police conduct raid in hunt for red army fugitives ten people were arrested and later released the action in berlin came after one of three wanted members of the militant group was arrested last week,germany
7876,russian strike s toll rises to 12 as zelensky blames air defense delay president volodymyr zelensky did not refer to the united states but his words appeared to reflect frustration over a stalled american aid package,russia
7876,russian strike s toll rises to 12 as zelensky blames air defense delay president volodymyr zelensky did not refer to the united states but his words appeared to reflect frustration over a stalled american aid package,ukraine
7878,israel opts out of cease fire talks as hamas delegation arrives in cairo israeli officials did not attend after hamas was said to have refused a request from israel to provide a list of the hostages who were still alive,israel
7878,israel opts out of cease fire talks as hamas delegation arrives in cairo israeli officials did not attend after hamas was said to have refused a request from israel to provide a list of the hostages who were still alive,lebanon
7878,israel opts out of cease fire talks as hamas delegation arrives in cairo israeli officials did not attend after hamas was said to have refused a request from israel to provide a list of the hostages who were still alive,palestine
7878,israel opts out of cease fire talks as hamas delegation arrives in cairo israeli officials did not attend after hamas was said to have refused a request from israel to provide a list of the hostages who were still alive,egypt
7883,u n experts say gaza is close to famine what does that mean several criteria including acute malnutrition in at least 30 percent of children go into determining that a famine exists it is not clear who has the authority to officially declare a famine in gaza,palestine
7888,u n aid agency researchers allege abuse of gazans in israeli detention unrwa the aid agency for palestinians is preparing to publish an investigation based on testimony from more than 100 detainees that accuses israeli troops of abuse,israel
7888,u n aid agency researchers allege abuse of gazans in israeli detention unrwa the aid agency for palestinians is preparing to publish an investigation based on testimony from more than 100 detainees that accuses israeli troops of abuse,palestine
7889,inmates escape after attacks on two prisons in haiti s capital the assault on prisons is the latest in a wave of violent episodes in the past few days staged by gangs who have vowed to oust the prime minister,haiti
7902,harris calls for an immediate cease fire in gaza the vice president urged hamas to agree to a six week cease fire proposal and called on israel to increase the flow of aid into the enclave,palestine
7902,harris calls for an immediate cease fire in gaza the vice president urged hamas to agree to a six week cease fire proposal and called on israel to increase the flow of aid into the enclave,lebanon
7902,harris calls for an immediate cease fire in gaza the vice president urged hamas to agree to a six week cease fire proposal and called on israel to increase the flow of aid into the enclave,israel
7903,deaths of gazan children likely to rapidly rise amid aid snarls u n warns delivering supplies into gaza especially the north has taken on increased urgency as the united nations has warned that many gazans are on the edge of famine,palestine
7908,kamala harris calls for immediate cease fire in gaza during a speech in selma ala the vice president called on hamas to agree to a six week pause that is on the table and for immediate aid to those living in gaza,palestine
7908,kamala harris calls for immediate cease fire in gaza during a speech in selma ala the vice president called on hamas to agree to a six week pause that is on the table and for immediate aid to those living in gaza,lebanon
7911,gaza war is shifting ties between secular and ultra orthodox israelis israel s haredi minority has long lived apart from the nation s mainstream but fighting has both widened that divide and in some ways helped to bridge it,palestine
7911,gaza war is shifting ties between secular and ultra orthodox israelis israel s haredi minority has long lived apart from the nation s mainstream but fighting has both widened that divide and in some ways helped to bridge it,israel
7912,monday briefing the u n warns that more children will die in gaza without aid,palestine
7923,harris pushes for pause in fighting in meeting with top israeli official in a white house meeting on monday afternoon with benny gantz a member of israel s war cabinet the vice president also focused on the need for a deal to free hostages,israel
7967,now it s germany s turn to frustrate allies over ukraine first president emmanuel macron of france then chancellor olaf scholz exposed divisions among western countries trying to avoid direct hostilities with russia,germany
7967,now it s germany s turn to frustrate allies over ukraine first president emmanuel macron of france then chancellor olaf scholz exposed divisions among western countries trying to avoid direct hostilities with russia,ukraine
7967,now it s germany s turn to frustrate allies over ukraine first president emmanuel macron of france then chancellor olaf scholz exposed divisions among western countries trying to avoid direct hostilities with russia,france
7967,now it s germany s turn to frustrate allies over ukraine first president emmanuel macron of france then chancellor olaf scholz exposed divisions among western countries trying to avoid direct hostilities with russia,russia
7993,john c bahnsen jr 89 dies fierce commander during the vietnam war one of the most honored combat veterans in u s history he was awarded 19 decorations for valor he was blunt about what his job was killing,vietnam
7997,only a trickle of aid reaches northern gaza as hunger worsens a small number of trucks carrying desperately needed food headed for gaza city but at least some were swarmed and looted by people along the way,palestine
8006,a poll reflecting worries about biden s age readers react to a front page story about a new times siena college poll also fight on nikki haley airdrops to gaza death in gaza,palestine
8007,u n team finds grounds to support reports of sexual violence in hamas attack the united nations experts also said that they had clear and convincing information that hostages seized in israel on oct 7 had been sexually abused in gaza and that they had looked into reports of abuse of palestinians in israeli detention,lebanon
8007,u n team finds grounds to support reports of sexual violence in hamas attack the united nations experts also said that they had clear and convincing information that hostages seized in israel on oct 7 had been sexually abused in gaza and that they had looked into reports of abuse of palestinians in israeli detention,palestine
8007,u n team finds grounds to support reports of sexual violence in hamas attack the united nations experts also said that they had clear and convincing information that hostages seized in israel on oct 7 had been sexually abused in gaza and that they had looked into reports of abuse of palestinians in israeli detention,israel
8020,tuesday briefing trump can appear on ballots also france protects abortion rights and a u n report on sexual assault during the oct 7 attack,france
8044,shift in russian tactics intensifies air war in ukraine moscow s recent gains in the east have been aided by more aggressive air support on the front lines but that also has helped ukraine shoot down enemy planes in the past two weeks,russia
8044,shift in russian tactics intensifies air war in ukraine moscow s recent gains in the east have been aided by more aggressive air support on the front lines but that also has helped ukraine shoot down enemy planes in the past two weeks,ukraine
8070,the maldives is a tiny paradise why are china and india fighting over it asia s two giants are crowding the island nation with building projects tossing its newborn democracy to and fro,maldives
8070,the maldives is a tiny paradise why are china and india fighting over it asia s two giants are crowding the island nation with building projects tossing its newborn democracy to and fro,china
8070,the maldives is a tiny paradise why are china and india fighting over it asia s two giants are crowding the island nation with building projects tossing its newborn democracy to and fro,india
8115,u s conducts 2nd airdrop but will not use troops on the ground in aid effort u s air force cargo planes dropped 36 800 ready to eat meals in a joint operation with the jordanian air force but a pentagon spokesman said were no plans to put u s forces on the ground,jordan
8292,victoria nuland veteran russia hawk to leave the state department a hard charging diplomat and determined advocate of supporting ukraine will step down from the department s no 4 post,hong kong
8292,victoria nuland veteran russia hawk to leave the state department a hard charging diplomat and determined advocate of supporting ukraine will step down from the department s no 4 post,russia
8292,victoria nuland veteran russia hawk to leave the state department a hard charging diplomat and determined advocate of supporting ukraine will step down from the department s no 4 post,ukraine
8294,humanitarian aid boxes dropped over northern gaza palestinians in gaza city scrambled for boxes of supplies airdropped by the united states jordan egypt and the united arab emirates,palestine
8294,humanitarian aid boxes dropped over northern gaza palestinians in gaza city scrambled for boxes of supplies airdropped by the united states jordan egypt and the united arab emirates,jordan
8294,humanitarian aid boxes dropped over northern gaza palestinians in gaza city scrambled for boxes of supplies airdropped by the united states jordan egypt and the united arab emirates,egypt
8294,humanitarian aid boxes dropped over northern gaza palestinians in gaza city scrambled for boxes of supplies airdropped by the united states jordan egypt and the united arab emirates,united arab emirates
8314,gaza cease fire deal is in the hands of hamas biden says president biden said the israelis had been cooperating in negotiations over a possible six week cease fire in gaza being mediated by qatar and egypt and that a rational offer was made,palestine
8314,gaza cease fire deal is in the hands of hamas biden says president biden said the israelis had been cooperating in negotiations over a possible six week cease fire in gaza being mediated by qatar and egypt and that a rational offer was made,lebanon
8314,gaza cease fire deal is in the hands of hamas biden says president biden said the israelis had been cooperating in negotiations over a possible six week cease fire in gaza being mediated by qatar and egypt and that a rational offer was made,israel
8314,gaza cease fire deal is in the hands of hamas biden says president biden said the israelis had been cooperating in negotiations over a possible six week cease fire in gaza being mediated by qatar and egypt and that a rational offer was made,qatar
8314,gaza cease fire deal is in the hands of hamas biden says president biden said the israelis had been cooperating in negotiations over a possible six week cease fire in gaza being mediated by qatar and egypt and that a rational offer was made,egypt
8315,we need a cease fire biden says president biden said tuesday that talks on a possible six week cease fire in gaza are in the hands of hamas right now he spoke just before a hamas leader in lebanon appeared to reject a proposed deal the united states is backing insisting that israeli hostages would be released only after a cease fire was in place and israeli forces have withdrawn,palestine
8315,we need a cease fire biden says president biden said tuesday that talks on a possible six week cease fire in gaza are in the hands of hamas right now he spoke just before a hamas leader in lebanon appeared to reject a proposed deal the united states is backing insisting that israeli hostages would be released only after a cease fire was in place and israeli forces have withdrawn,lebanon
8315,we need a cease fire biden says president biden said tuesday that talks on a possible six week cease fire in gaza are in the hands of hamas right now he spoke just before a hamas leader in lebanon appeared to reject a proposed deal the united states is backing insisting that israeli hostages would be released only after a cease fire was in place and israeli forces have withdrawn,israel
8344,inside america s shadow war with iran there s another middle east conflict going on and u s soldiers are on the front lines of it,iran
8345,israel sees vindication in u n s report but tensions between them rise a u n inquiry found support for israel s allegations of sexual violence in the hamas led oct 7 attack but they remain bitterly at odds over the war in the gaza strip,israel
8345,israel sees vindication in u n s report but tensions between them rise a u n inquiry found support for israel s allegations of sexual violence in the hamas led oct 7 attack but they remain bitterly at odds over the war in the gaza strip,lebanon
8345,israel sees vindication in u n s report but tensions between them rise a u n inquiry found support for israel s allegations of sexual violence in the hamas led oct 7 attack but they remain bitterly at odds over the war in the gaza strip,palestine
8346,the new rape denialism how quickly the far left pivots from believe women to believe hamas when the identity of the victim changes,lebanon
8346,the new rape denialism how quickly the far left pivots from believe women to believe hamas when the identity of the victim changes,palestine
8357,international court accuses 2 russian officers of war crimes in ukraine arrest warrants were issued by the international criminal court for two military officials a general and an admiral both accused of targeting civilians and destroying crucial energy infrastructure,russia
8357,international court accuses 2 russian officers of war crimes in ukraine arrest warrants were issued by the international criminal court for two military officials a general and an admiral both accused of targeting civilians and destroying crucial energy infrastructure,ukraine
8368,uncommitted draws strong support against biden in minnesota the effort to pressure the president over his support for israel garnered a sizable share of the vote despite being more hastily organized voters in other states also voiced unease,israel
8384,israel must let more aid into gaza u k tells israeli official after meeting with benny gantz a member of israel s war cabinet the british foreign secretary david cameron had strong words about conditions in gaza that must change,israel
8384,israel must let more aid into gaza u k tells israeli official after meeting with benny gantz a member of israel s war cabinet the british foreign secretary david cameron had strong words about conditions in gaza that must change,palestine
8384,israel must let more aid into gaza u k tells israeli official after meeting with benny gantz a member of israel s war cabinet the british foreign secretary david cameron had strong words about conditions in gaza that must change,u k
8421,too little ammunition too many russians the harrowing retreat from avdiivka the fall of the city when it came in mid february was brutal and fast soldiers fought for their lives many did not make it,russia
8427,israel rejects far right plan for new limits on access to important mosque as the muslim holy month of ramadan approaches the move may reduce tensions at the aqsa mosque compound which has long been a flashpoint for unrest,israel
8441,ukraine s first lady declines invitation to state of the union address olena zelenska s office cited a scheduling conflict the russian opposition figure yulia navalnaya also declined an invitation,ukraine
8441,ukraine s first lady declines invitation to state of the union address olena zelenska s office cited a scheduling conflict the russian opposition figure yulia navalnaya also declined an invitation,russia
8451,russia strikes odesa with missile during visit by zelensky and greek leader neither man was hurt and it was unclear whether the russian army was targeting them,russia
8451,russia strikes odesa with missile during visit by zelensky and greek leader neither man was hurt and it was unclear whether the russian army was targeting them,ukraine
8457,russians flock to navalny s grave as they grapple with his legacy the loss of the optimism in the face of oppression espoused by aleksei navalny russia s most prominent opposition leader has hit many russians hard now as one mourner said i don t have any vision of the future,russia
8473,haiti engulfed by crisis as gangs press prime minister to step down the power struggle in haiti is raising pressure on the united states to ease tensions while casting doubt on plans for a kenyan led security mission,haiti
8473,haiti engulfed by crisis as gangs press prime minister to step down the power struggle in haiti is raising pressure on the united states to ease tensions while casting doubt on plans for a kenyan led security mission,kenya
8487,uncommitted effort to protest biden will shift its focus to washington state the campaign is urging democrats to register their discontent with president biden s handling of the war in gaza by voting uncommitted washington s primary is on tuesday,palestine
8489,israel hamas talks over hostage releases and a cease fire stall officials say hamas has continued to press israel for a commitment to a permanent cease fire after a multistage release of all hostages but israel has refused,israel
8489,israel hamas talks over hostage releases and a cease fire stall officials say hamas has continued to press israel for a commitment to a permanent cease fire after a multistage release of all hostages but israel has refused,lebanon
8489,israel hamas talks over hostage releases and a cease fire stall officials say hamas has continued to press israel for a commitment to a permanent cease fire after a multistage release of all hostages but israel has refused,palestine
8491,thursday briefing haley drops out also israel hamas talks stall before ramadan,israel
8491,thursday briefing haley drops out also israel hamas talks stall before ramadan,lebanon
8491,thursday briefing haley drops out also israel hamas talks stall before ramadan,palestine
8510,i m f agrees to much larger rescue package for egypt the international monetary fund will provide 8 billion to egypt which is going through its worst economic crisis in decades,egypt
8535,a popular israeli minister s meeting in london sends a message to netanyahu a meeting between the british foreign secretary david cameron and an israeli minister benny gantz carried more weight than usual analysts said and stressed the frustration of israel s allies,israel
8535,a popular israeli minister s meeting in london sends a message to netanyahu a meeting between the british foreign secretary david cameron and an israeli minister benny gantz carried more weight than usual analysts said and stressed the frustration of israel s allies,u k
8594,south africa asks u n court to intervene to avert genocidal starvation in gaza israel called on the international court of justice in the hague to reject south africa s request which came in a case filed in december charging israel with genocide against palestinians in gaza,south africa
8594,south africa asks u n court to intervene to avert genocidal starvation in gaza israel called on the international court of justice in the hague to reject south africa s request which came in a case filed in december charging israel with genocide against palestinians in gaza,palestine
8594,south africa asks u n court to intervene to avert genocidal starvation in gaza israel called on the international court of justice in the hague to reject south africa s request which came in a case filed in december charging israel with genocide against palestinians in gaza,israel
8598,is hungary a model for trump we examine donald trump s affinity for viktor orban hungary s prime minister,hungary
8610,hamas negotiators leave cairo with no breakthrough in cease fire talks weeks of indirect negotiations appear to have stalled over hamas s insistence on a permanent cease fire during or after any hostage releases a demand that israel has rejected,lebanon
8610,hamas negotiators leave cairo with no breakthrough in cease fire talks weeks of indirect negotiations appear to have stalled over hamas s insistence on a permanent cease fire during or after any hostage releases a demand that israel has rejected,palestine
8610,hamas negotiators leave cairo with no breakthrough in cease fire talks weeks of indirect negotiations appear to have stalled over hamas s insistence on a permanent cease fire during or after any hostage releases a demand that israel has rejected,egypt
8610,hamas negotiators leave cairo with no breakthrough in cease fire talks weeks of indirect negotiations appear to have stalled over hamas s insistence on a permanent cease fire during or after any hostage releases a demand that israel has rejected,israel
8613,how magababe and a fake investor targeted critics of viktor orban a covert campaign to entrap and discredit people linked to rights groups in hungary has added fuel to longstanding complaints of democratic backsliding in the country,hungary
8618,mutual frustrations arise in u s ukraine alliance ukrainian officials are disheartened about stalled aid the pentagon wants kyiv to heed its advice on how to fight,ukraine
8621,4 children and 2 adults are killed in ottawa home the police are investigating the circumstances surrounding the killings on wednesday of a sri lankan family the city s largest mass murder in at least 30 years,canada
8621,4 children and 2 adults are killed in ottawa home the police are investigating the circumstances surrounding the killings on wednesday of a sri lankan family the city s largest mass murder in at least 30 years,sri lanka
8629,sweden enters nato a blow to moscow and a boost to the baltic nations with the addition of sweden to nato president vladimir v putin of russia finds himself facing an enlarged and motivated alliance,sweden
8629,sweden enters nato a blow to moscow and a boost to the baltic nations with the addition of sweden to nato president vladimir v putin of russia finds himself facing an enlarged and motivated alliance,russia
8635,opposition blasts macron for risking escalation in ukraine the french president attempted to forge a united front on a harder line against russia but few were persuaded,ukraine
8635,opposition blasts macron for risking escalation in ukraine the french president attempted to forge a united front on a harder line against russia but few were persuaded,russia
8646,canadian jailed by china in tit for tat dispute gets a settlement michael spavor a canadian businessman was arrested by china in what his lawyers said was an act of retaliation for canada s detention of a chinese tech giant executive,china
8646,canadian jailed by china in tit for tat dispute gets a settlement michael spavor a canadian businessman was arrested by china in what his lawyers said was an act of retaliation for canada s detention of a chinese tech giant executive,canada
8650,hundreds are feared seized in nigeria as kidnapping epidemic worsens a mass abduction reported in a region terrorized by boko haram and another days later at a primary school highlighted the government s inability to control crime and armed insurgency,niger
8650,hundreds are feared seized in nigeria as kidnapping epidemic worsens a mass abduction reported in a region terrorized by boko haram and another days later at a primary school highlighted the government s inability to control crime and armed insurgency,nigeria
8654,war in gaza presents biden with challenges at home and abroad domestic and international anger over israel s response to the oct 7 attacks has complicated president biden s diplomatic and re election efforts,palestine
8654,war in gaza presents biden with challenges at home and abroad domestic and international anger over israel s response to the oct 7 attacks has complicated president biden s diplomatic and re election efforts,israel
8656,zelensky names ukraine s ex top general ambassador to u k the former top general valery zaluzhny was dismissed last month amid tensions with the civilian leadership he has been a very popular figure in ukraine,ukraine
8656,zelensky names ukraine s ex top general ambassador to u k the former top general valery zaluzhny was dismissed last month amid tensions with the civilian leadership he has been a very popular figure in ukraine,u k
8672,tonight s state of the union is a big moment for biden also a plan to help get aid into gaza here s the latest at the end of thursday,palestine
8680,aid from jose andres s world central kitchen could depart for gaza within days officials say the organization founded by the celebrity spanish chef has served more than 32 million meals in gaza and he hopes to do more,palestine
8682,who are the gangs that have overrun haiti s capital the caribbean nation has plunged into disorder and violence with gangs controlling access to the main airport and seaports and taking command of many parts of port au prince,haiti
8684,u s military to build floating pier to ferry gaza aid white house says u s officials said that a temporary port built from ships and then moved close to shore would allow hundreds of truckloads of aid to reach gazans on the brink of starvation,palestine
8723,the i c c arrest warrants for russian officers will echo beyond russia the warrants for two commanders over alleged war crimes may set an interesting precedent legal experts said including for the conflict in gaza,russia
8723,the i c c arrest warrants for russian officers will echo beyond russia the warrants for two commanders over alleged war crimes may set an interesting precedent legal experts said including for the conflict in gaza,palestine
8728,father of marine killed in afghanistan is arrested during biden s address steve nikoui yelled abbey gate abbey gate during the speech a reference to where his son lance cpl kareem nikoui and 12 other troops were killed during the chaotic final days of the u s presence in kabul,afghanistan
8735,from ukraine to gaza biden s first battles are at home republican opposition splits in his own party and tension with allies make mr biden s vow to restore american power a far more complicated task than it was when he came into office,ukraine
8735,from ukraine to gaza biden s first battles are at home republican opposition splits in his own party and tension with allies make mr biden s vow to restore american power a far more complicated task than it was when he came into office,palestine
8747,in his state of the union speech biden urges israel to do its part to increase aid to gaza president biden in his state of the union address on thursday night defended u s efforts to increase the amount of aid reaching gaza while imploring israel to do its part and not use humanitarian assistance as a bargaining chip,israel
8747,in his state of the union speech biden urges israel to do its part to increase aid to gaza president biden in his state of the union address on thursday night defended u s efforts to increase the amount of aid reaching gaza while imploring israel to do its part and not use humanitarian assistance as a bargaining chip,palestine
8808,israel says its forces fired precisely during aid convoy chaos an initial review by the israeli military of the episode differed from accounts of witnesses and palestinian officials who described extensive shooting after thousands massed around aid trucks,israel
8808,israel says its forces fired precisely during aid convoy chaos an initial review by the israeli military of the episode differed from accounts of witnesses and palestinian officials who described extensive shooting after thousands massed around aid trucks,palestine
8834,iran s 2022 protest crackdown included killings torture and rape u n finds a fact finding mission looking into the demonstrations that followed the death of mahsa amini found brutality and rejected iran s version of ms amini s death,iran
8866,europe and u s plan to supply gaza by sea but aid groups say it s not enough relief organizations say cumbersome new strategies cannot substitute for israel allowing more supply trucks into the gaza strip while an airdrop of aid reportedly went awry and killed five people,palestine
8866,europe and u s plan to supply gaza by sea but aid groups say it s not enough relief organizations say cumbersome new strategies cannot substitute for israel allowing more supply trucks into the gaza strip while an airdrop of aid reportedly went awry and killed five people,israel
8869,u n human rights chief warns that israeli settlements could amount to war crimes the comments came in concert with a u n report that says new building plans violence and discrimination have pushed the west bank to the brink of catastrophe,israel
8881,judge upholds biden program giving some immigrants short term legal status the initiative allows up to 360 000 people a year from cuba haiti nicaragua and venezuela to live and work in the united states if supported by a financial sponsor,cuba
8881,judge upholds biden program giving some immigrants short term legal status the initiative allows up to 360 000 people a year from cuba haiti nicaragua and venezuela to live and work in the united states if supported by a financial sponsor,haiti
8881,judge upholds biden program giving some immigrants short term legal status the initiative allows up to 360 000 people a year from cuba haiti nicaragua and venezuela to live and work in the united states if supported by a financial sponsor,nicaragua
8881,judge upholds biden program giving some immigrants short term legal status the initiative allows up to 360 000 people a year from cuba haiti nicaragua and venezuela to live and work in the united states if supported by a financial sponsor,venezuela
8892,providing both bombs and food biden puts himself in the middle of gaza s war the president s decision to send aid by air and sea represents a shift prompted by the growing humanitarian crisis but it raised uncomfortable questions about america s role,palestine
8896,read the federal judge s ruling a u s district judge allowed the biden administration to continue a program that it has used to give temporary legal status to hundreds of thousands of citizens of cuba haiti nicaragua and venezuela,cuba
8896,read the federal judge s ruling a u s district judge allowed the biden administration to continue a program that it has used to give temporary legal status to hundreds of thousands of citizens of cuba haiti nicaragua and venezuela,haiti
8896,read the federal judge s ruling a u s district judge allowed the biden administration to continue a program that it has used to give temporary legal status to hundreds of thousands of citizens of cuba haiti nicaragua and venezuela,nicaragua
8896,read the federal judge s ruling a u s district judge allowed the biden administration to continue a program that it has used to give temporary legal status to hundreds of thousands of citizens of cuba haiti nicaragua and venezuela,venezuela
8905,macron and scholz never close spar over policy toward ukraine and russia a fraught relationship has recently turned bitter with insults and barbs threatening european unity at a critical moment,ukraine
8905,macron and scholz never close spar over policy toward ukraine and russia a fraught relationship has recently turned bitter with insults and barbs threatening european unity at a critical moment,russia
8906,the 10 year old boy who has become the face of starvation in gaza the harrowing image of a skeletal yazan kafarneh circulated widely on social media and has served as a graphic warning about the enclave s dire food situation,palestine
8907,sweden and canada to restart payments to u n agency for palestinians the countries were among those that suspended payments to the agency known as unrwa after israel accused a dozen of its employees of taking part in hamas led terrorist attacks on oct 7,sweden
8907,sweden and canada to restart payments to u n agency for palestinians the countries were among those that suspended payments to the agency known as unrwa after israel accused a dozen of its employees of taking part in hamas led terrorist attacks on oct 7,canada
8907,sweden and canada to restart payments to u n agency for palestinians the countries were among those that suspended payments to the agency known as unrwa after israel accused a dozen of its employees of taking part in hamas led terrorist attacks on oct 7,palestine
8907,sweden and canada to restart payments to u n agency for palestinians the countries were among those that suspended payments to the agency known as unrwa after israel accused a dozen of its employees of taking part in hamas led terrorist attacks on oct 7,israel
8907,sweden and canada to restart payments to u n agency for palestinians the countries were among those that suspended payments to the agency known as unrwa after israel accused a dozen of its employees of taking part in hamas led terrorist attacks on oct 7,lebanon
8943,navalny s heirs seek a political future in russia aleksei navalny s team has found a new leader in the opposition leader s widow yulia navalnaya but navalny s death has so far brought little change to their insular tactics,russia
8952,people are hoping that israel nukes us so we get rid of this pain a father s desperate texts from gaza offer a window into five months of suffering there,israel
8952,people are hoping that israel nukes us so we get rid of this pain a father s desperate texts from gaza offer a window into five months of suffering there,palestine
8957,russia s advance around avdiivka loses momentum after quick gains ukraine has committed significant forces to defending the area and russian troops are now attacking across open fields with little cover,russia
8957,russia s advance around avdiivka loses momentum after quick gains ukraine has committed significant forces to defending the area and russian troops are now attacking across open fields with little cover,ukraine
8963,britt tells misleading border story in state of the union response the alabama senator used a story about sex trafficking to criticize the biden administration s border policies but the events occurred in mexico years ago,mexico
8965,as u s rushes to build gaza port major challenges loom famine is stalking gaza but the american led initiative faces daunting obstacles in logistics security and cost,palestine
8968,pope says ukraine should have the courage of the white flag his words have raised questions about whether francis was suggesting that ukraine surrender but a vatican spokesman said the pope meant cease fire and negotiation,ukraine
8969,with haiti in chaos a humanitarian crisis is rapidly unfolding as gangs have united in concerted attacks against the state the prime minister is stranded in puerto rico and food water fuel and medical care are in short supply,haiti
8969,with haiti in chaos a humanitarian crisis is rapidly unfolding as gangs have united in concerted attacks against the state the prime minister is stranded in puerto rico and food water fuel and medical care are in short supply,puerto rico
8978,u s military enters a new phase with gaza aid operations as the united states continues providing israel with munitions the pentagon will deliver food and other assistance to gazans by sea and air,palestine
8978,u s military enters a new phase with gaza aid operations as the united states continues providing israel with munitions the pentagon will deliver food and other assistance to gazans by sea and air,israel
8982,it s a way of life women make their mark in the ukrainian army as ukraine struggles against russian assaults and its losses mount there has been a surge of women enlisting and they are increasingly volunteering for combat roles,ukraine
8982,it s a way of life women make their mark in the ukrainian army as ukraine struggles against russian assaults and its losses mount there has been a surge of women enlisting and they are increasingly volunteering for combat roles,russia
9001,as israel s ties to arab countries fray a strained lifeline remains the united arab emirates has maintained its links to israel throughout the war in gaza but the relationship built on a u s brokered deal is under pressure as anger against israel grows,israel
9001,as israel s ties to arab countries fray a strained lifeline remains the united arab emirates has maintained its links to israel throughout the war in gaza but the relationship built on a u s brokered deal is under pressure as anger against israel grows,united arab emirates
9001,as israel s ties to arab countries fray a strained lifeline remains the united arab emirates has maintained its links to israel throughout the war in gaza but the relationship built on a u s brokered deal is under pressure as anger against israel grows,palestine
9009,netanyahu rejects biden s rebuke and vows to press on with rafah operation mr netanyahu said that his policies represented what the overwhelming majority of israelis wanted,israel
9011,u s military ship has set sail to help build pier off gaza for aid the pier project is the latest in a flurry of efforts to get more aid into the enclave including by sea amid warnings from the u n that a famine in gaza is imminent,palestine
9012,thousands of pregnant women in gaza suffer from malnutrition health authorities say the u n has warned that famine is looming in the enclave and an obstetrician there said that pregnant women face particularly high risks of malnourishment,palestine
9025,new york state trooper among those killed in military helicopter crash john m grassia iii was one of three people killed when a national guard helicopter crashed along the u s mexico border in texas,mexico
9040,monday briefing biden clashes with netanyahu the leaders of the u s and israel are engaged in an increasingly public dispute over gaza,israel
9040,monday briefing biden clashes with netanyahu the leaders of the u s and israel are engaged in an increasingly public dispute over gaza,palestine
9050,dispute over gaza war heats up between biden and netanyahu the israeli prime minister rejected a rebuke from the u s president over the scale of the israel assault,palestine
9050,dispute over gaza war heats up between biden and netanyahu the israeli prime minister rejected a rebuke from the u s president over the scale of the israel assault,israel
9068,navigating israeli restrictions many palestinians find it hard to reach al aqsa muslim access to the mosque compound has long been a point of contention as israel has exerted tighter control,israel
9068,navigating israeli restrictions many palestinians find it hard to reach al aqsa muslim access to the mosque compound has long been a point of contention as israel has exerted tighter control,palestine
9069,ukraine could deploy f 16s as soon as july but only a few countries promised the fighter jets last year but delivering them and training pilots have proved complex ukraine may start with as few as six out of about 45 pledged,ukraine
9073,monday briefing biden and netanyahu clash over gaza,israel
9073,monday briefing biden and netanyahu clash over gaza,palestine
9108,food shortages overshadow ramadan in gaza the war and hunger have cast a somber tone over this year s holy month as people struggle to find affordable essentials to celebrate,palestine
9114,biden marks ramadan saying the war has inflicted terrible suffering on gaza the president said he would press for a cease fire and more aid for gaza and noted that many american muslims were grieving for family members killed there,palestine
9133,al qaeda s yemen branch says its leader has died the group whose power and reach have diminished in recent years did not give a cause of death for khaled batarfi who once fought alongside the taliban,yemen
9145,chaotic scene outside al aqsa mosque before start of ramadan israeli police clashed with worshipers outside of al aqsa mosque as many attempted to enter the complex for ramadan prayers after being denied entry due to their age some younger men prayed outside of the holy site,palestine
9145,chaotic scene outside al aqsa mosque before start of ramadan israeli police clashed with worshipers outside of al aqsa mosque as many attempted to enter the complex for ramadan prayers after being denied entry due to their age some younger men prayed outside of the holy site,israel
9154,american man sentenced to life after killing woman at german castle the u s citizen attacked two women also americans near germany s iconic neuschwanstein castle and attempted to push both of them to their deaths a court found one was killed the other survived,germany
9170,israel says it targeted marwan issa a top hamas leader in gaza an israeli military official said investigators were still determining the outcome of a strike on an underground area used by marwan issa the deputy commander of hamas s military wing,israel
9170,israel says it targeted marwan issa a top hamas leader in gaza an israeli military official said investigators were still determining the outcome of a strike on an underground area used by marwan issa the deputy commander of hamas s military wing,lebanon
9170,israel says it targeted marwan issa a top hamas leader in gaza an israeli military official said investigators were still determining the outcome of a strike on an underground area used by marwan issa the deputy commander of hamas s military wing,palestine
9180,netanyahu s coalition may be in jeopardy intelligence report says the document predicted that israel would struggle to achieve its goal of destroying hamas in gaza,israel
9180,netanyahu s coalition may be in jeopardy intelligence report says the document predicted that israel would struggle to achieve its goal of destroying hamas in gaza,lebanon
9180,netanyahu s coalition may be in jeopardy intelligence report says the document predicted that israel would struggle to achieve its goal of destroying hamas in gaza,palestine
9186,intelligence officials warn of losses for ukraine without more u s aid william j burns the c i a director and avril d haines the director of national intelligence described an increasingly dire situation,ukraine
9229,jamming how electronic warfare is reshaping ukraine s battlefields drones have become a critical weapon for both sides but a lack of coordination among troops has put ukraine at a disadvantage,ukraine
9237,senators urge biden to stop arming israel citing violation of u s aid law an independent and seven democrats argued in a letter that the administration had run afoul of a part of a law that bars military aid from going to any country that blocks humanitarian aid,israel
9238,on the tripwire of a red line it s often presidents who trip barack obama drew one for syria george w bush drew several for north korea and iran now president biden has drawn one for israel the hard part is figuring out what to do when they are crossed,syria
9238,on the tripwire of a red line it s often presidents who trip barack obama drew one for syria george w bush drew several for north korea and iran now president biden has drawn one for israel the hard part is figuring out what to do when they are crossed,north korea
