news_index,nyt_txt,country
9429,e u removes russian tech tycoon from sanctions list yandex s co founder arkady volozh received rare sanctions relief after condemning russia s war and severing ties to the country,russia
9443,israeli forces make a lethal strike on a u n aid warehouse in rafah the strike kil,israel
9449,artists and speakers withdraw from sxsw over u s military s support of israel about 80 musical acts conference speakers and sponsors have pulled out of the festival in austin to protest sponsorship by the u s military which has lent support to israel in the war in gaza,israel
9450,israel s justice ministry opens inquiry into police killing of youth in east jerusalem the israeli police said they fired in response to a firework shot directly at them the palestinian news agency said the boy was 13 while the jerusalem hospital where he was pronounced dead said he was 12,israel
9467,philippe de gaulle admiral and son of charles de gaulle dies at 102 his exploits in world war ii and later in algeria and indochina were not enough for him to emerge from the shadow of his father for whom a thousand streets in france are named,algeria
9467,philippe de gaulle admiral and son of charles de gaulle dies at 102 his exploits in world war ii and later in algeria and indochina were not enough for him to emerge from the shadow of his father for whom a thousand streets in france are named,china
9467,philippe de gaulle admiral and son of charles de gaulle dies at 102 his exploits in world war ii and later in algeria and indochina were not enough for him to emerge from the shadow of his father for whom a thousand streets in france are named,france
9486,new wildfires threaten chile s pacific coast several communities in the valparaiso region were being evacuated fires along the coast killed more than 100 people last month,chile
9490,why everything changed in haiti the gangs united the situation totally changed now because the gangs are now working together a haitian consultant said their unity forced the prime minister to resign,haiti
9491,can europe save forests without killing jobs in malaysia a new regulation aims to rid the palm oil supply chain of imports that come from former forestland southeast asian countries say it threatens livelihoods,malaysia
9493,snakes in the grass and under the piano by the pool and in the prison business is good for snake catchers in australia as the period of brumation a sort of hibernation for reptiles is shrinking a result of the warming earth,australia
9533,everything is difficult the struggle for life s basics in rafah most of gaza s population fled to the southern territory of rafah hoping to escape the war as they hunt for food and shelter a potential israeli invasion has added to their fears,israel
9547,america pulls back from ukraine what the war may look like if ukraine does not receive more u s support,ukraine
9567,road sea and air how is aid entering gaza the amount of aid reaching gaza has fallen sharply since israel went to war with hamas leading to what humanitarian agencies say is a disaster for more than two million people,israel
9579,in whitney biennial artwork a message reveals itself free palestine museum curators said they had been unaware that the artist demian dineyazhi included the message through the flickering letters of their neon installation,palestine
9586,giandomenico picco diplomat who freed hostages in lebanon dies at 75 as the chief troubleshooter for the united nations he spent months shuttling around the middle east to secure the release of 11 captives,lebanon
9597,why taiwan is building a satellite network without elon musk the island democracy urgently needs an internet backup mr musk s total control over his starlink service which dominates the market left taiwan wary,taiwan
9598,mitch albom is among group of american volunteers rescued from haiti the tuesdays with morrie author was visiting an orphanage he runs in port au prince when gangs overran the country,haiti
9610,ukraine stalled on the battlefield targets russia s oil industry ukrainian drone strikes have been able to hit refineries deep in russian territory indicating a new vulnerability but it is unclear if that will affect the fighting,ukraine
9610,ukraine stalled on the battlefield targets russia s oil industry ukrainian drone strikes have been able to hit refineries deep in russian territory indicating a new vulnerability but it is unclear if that will affect the fighting,russia
9641,as irish leader visits u s shamrock camaraderie is strained by gaza war prime minister leo varadkar of ireland has been one of the most outspoken critics of israel s war and has promised to raise the issue during a white house meeting meant to mark st patrick s day,ireland
9641,as irish leader visits u s shamrock camaraderie is strained by gaza war prime minister leo varadkar of ireland has been one of the most outspoken critics of israel s war and has promised to raise the issue during a white house meeting meant to mark st patrick s day,israel
9654,three killed and several injured after reports of tornadoes in the midwest a storm ripped through a mobile home community in eastern indiana tornadoes were also reported in ohio and kentucky,india
9655,russia strengthens its internet controls in critical year for putin facing an election this weekend and the fallout from aleksei navalny s death and the war in ukraine russia has intensified online censorship using techniques pioneered by china,russia
9655,russia strengthens its internet controls in critical year for putin facing an election this weekend and the fallout from aleksei navalny s death and the war in ukraine russia has intensified online censorship using techniques pioneered by china,ukraine
9655,russia strengthens its internet controls in critical year for putin facing an election this weekend and the fallout from aleksei navalny s death and the war in ukraine russia has intensified online censorship using techniques pioneered by china,china
9678,amid israeli restrictions first friday of ramadan sees little unrest at al aqsa mosque a heavy israeli police contingent checked worshipers outside the holy site after hamas called for an escalation from palestinians in response to the war in gaza,israel
9692,wear it or we will beat you to death russia s invasion of ukraine has seen horrifying persecution of l g b t q people the world should recognize it as a crime against humanity,russia
9692,wear it or we will beat you to death russia s invasion of ukraine has seen horrifying persecution of l g b t q people the world should recognize it as a crime against humanity,ukraine
9698,an american who has helped clear 815 000 bombs from vietnam chuck searcy has spent decades of his life redressing a deadly legacy of america s war in vietnam unexploded ordnance,vietnam
9705,as putin pitches his vision voters avert their gaze from the war vladimir v putin casting himself as the only leader able to end the war in ukraine is all but assured another term in a rubber stamp election this weekend,ukraine
9714,why is congress investigating a union for being anti israel republicans issue a subpoena over a resolution condemning the gaza war,israel
9727,what china is saying about the tiktok furor in washington a bill to force tiktok s sale in the united states has been criticized by beijing but has not triggered a high alert public response or retaliation,china
9731,schumer s critique of netanyahu reveals a growing gap analysts say many israelis support the senate majority leader s call for early elections but even netanyahu s rivals were reluctant to seize on the criticism while the country is focused on the war in gaza,israel
9740,macron and scholz meet looking to patch up differences on ukraine the leaders of france and germany tried to heal an increasingly public rift over their approach to the war holding talks alongside poland s prime minister on support for kyiv,ukraine
9740,macron and scholz meet looking to patch up differences on ukraine the leaders of france and germany tried to heal an increasingly public rift over their approach to the war holding talks alongside poland s prime minister on support for kyiv,france
9740,macron and scholz meet looking to patch up differences on ukraine the leaders of france and germany tried to heal an increasingly public rift over their approach to the war holding talks alongside poland s prime minister on support for kyiv,germany
9740,macron and scholz meet looking to patch up differences on ukraine the leaders of france and germany tried to heal an increasingly public rift over their approach to the war holding talks alongside poland s prime minister on support for kyiv,poland
9744,five science fiction movies to stream now time loops in japan a seductive interface for agoraphobes and artificial intelligence battles make up this month s science fiction streaming picks,japan
9749,russian missile strikes kill at least 20 in odesa ukraine says two missiles hit the same spot ukrainian authorities said killing some rescuers who had responded to the first attack,russia
9749,russian missile strikes kill at least 20 in odesa ukraine says two missiles hit the same spot ukrainian authorities said killing some rescuers who had responded to the first attack,ukraine
9757,netanyahu calls hamas s demands ludicrous and proceeds with plans for a ground invasion in rafah the israeli prime minister rejected the latest cease fire deal proposed by hamas but signaled he was open to more talks,israel
9758,u s and allies warn iran not to send missiles to russia the group of 7 major industrial powers threatened significant measures against tehran if it aids moscow s war against ukraine including a cutoff of iran air flights to europe,iran
9758,u s and allies warn iran not to send missiles to russia the group of 7 major industrial powers threatened significant measures against tehran if it aids moscow s war against ukraine including a cutoff of iran air flights to europe,russia
9758,u s and allies warn iran not to send missiles to russia the group of 7 major industrial powers threatened significant measures against tehran if it aids moscow s war against ukraine including a cutoff of iran air flights to europe,ukraine
9760,welcome to hell u n panel says russian war crimes are widespread in a report headed to the human rights council in geneva next week an investigative commission outlines the ongoing torture and starvation of ukrainian prisoners,russia
9775,shabab gunmen penetrate heavy security to besiege hotel in somalia the attack in the capital which left three dead and 27 injured points to al shabab s ability to continue terrorizing the country despite a somali government offensive and american airstrikes,somalia
9775,shabab gunmen penetrate heavy security to besiege hotel in somalia the attack in the capital which left three dead and 27 injured points to al shabab s ability to continue terrorizing the country despite a somali government offensive and american airstrikes,mali
9783,hamas softens demand for permanent cease fire in truce talks officials say hamas s new proposal would allow the release of hostages in exchange for a phased pullback of israeli troops it could restart negotiations,israel
9805,another gaza aid convoy ends in violence with at least 20 killed the gaza health ministry accused israel of a targeted attack israel s military denied the accusation blaming palestinian gunmen for the violence,israel
9806,biden embraces schumer s speech castigating netanyahu president biden did not explicitly endorse any of the specific criticisms in the speech but his comments were the latest step in his escalating public critique of the israeli prime minister,israel
9818,iran and u s held secret talks on proxy attacks and cease fire diplomats gathered in oman in january with the u s side seeking to stop attacks on red sea shipping and american bases and iran looking for a gaza cease fire,iran
9818,iran and u s held secret talks on proxy attacks and cease fire diplomats gathered in oman in january with the u s side seeking to stop attacks on red sea shipping and american bases and iran looking for a gaza cease fire,oman
9831,standing up to china philippine leader courts new network of partners escalating tensions in the south china sea president ferdinand r marcos jr says are not only a regional issue but a global one,china
9842,no water in the hydrants communities left defenseless against chile s deadliest wildfire weeks after chile s deadliest wildfire some firefighters and residents said a lack of water to fire hydrants had hampered efforts to combat the inferno that destroyed thousands of homes and killed 134,chile
9852,mike lynch former u k tech mogul faces the trial of his life a criminal trial is set to begin for mr lynch the founder of the software company autonomy which was sold to hewlett packard in 2011 and later accused of being a fraud,u k
9868,chile s deadliest wildfire is said to have been made worse by a lack of water poor water pressure and dry hydrants posed major obstacles to fighting the february fire that killed scores of people along the country s pacific coast,chile
9869,in occupied ukraine casting a vote as armed soldiers watch russia is holding a presidential vote in the occupied regions of ukraine to try to legitimize its rule there expose dissenters and present a veneer of democracy,ukraine
9869,in occupied ukraine casting a vote as armed soldiers watch russia is holding a presidential vote in the occupied regions of ukraine to try to legitimize its rule there expose dissenters and present a veneer of democracy,russia
9878,president biden you have leverage that can save lives in gaza please use it while biden is using tougher language toward israel he isn t backing that up with consequences for being ignored,israel
9883,examining trump s alternate reality pitch the war in ukraine hamas s attack on israel inflation the former president has insisted that none would have occurred if he had remained in office after 2020,ukraine
9883,examining trump s alternate reality pitch the war in ukraine hamas s attack on israel inflation the former president has insisted that none would have occurred if he had remained in office after 2020,israel
9894,rebellious russians stage daring attacks from ukraine on russian soil the surprise attacks timed to russia s election are meant to undermine the sense of stability in russia and divert the country s military resources from ukraine,russia
9894,rebellious russians stage daring attacks from ukraine on russian soil the surprise attacks timed to russia s election are meant to undermine the sense of stability in russia and divert the country s military resources from ukraine,ukraine
9902,russians know putin will be re elected but many worry what comes next while there is little doubt about the vote s outcome there is concern that an emboldened president putin may use a win to start a new war mobilization,russia
9918,rescue worker says northern gaza is a catastrophe in every way as famine looms a rescue worker with the gaza government s palestinian civil defense gives a first hand account of life on the ground amid israel s bombing of northern gaza,israel
9925,haiti s hospitals survived cholera and covid gangs are closing them many hospitals in haiti s capital have been looted by gangs or abandoned by their staffs amid the violence some are open but too dangerous for people in need of care to reach,haiti
9940,ukrainian drones target russia on final day of voting russian officials say an oil refinery was set on fire in southern russia and air defense forces shot down two drones flying toward moscow officials said as ukraine continued a flurry of attacks timed for the election,russia
9940,ukrainian drones target russia on final day of voting russian officials say an oil refinery was set on fire in southern russia and air defense forces shot down two drones flying toward moscow officials said as ukraine continued a flurry of attacks timed for the election,ukraine
9950,niger orders american troops to leave its territory the west african country s military junta said the presence of u s forces was illegal increasingly west africans are questioning the motives of western countries operating in africa,niger
9960,with new six year term putin cements hold on russian leadership a rubber stamp presidential election with no real competition allows vladimir putin to claim strong public support for his domestic dominance and the invasion of ukraine,russia
9960,with new six year term putin cements hold on russian leadership a rubber stamp presidential election with no real competition allows vladimir putin to claim strong public support for his domestic dominance and the invasion of ukraine,ukraine
9973,quotation of the day saving trees may kill jobs in malaysia quotation of the day for monday march 18 2024,malaysia
9988,the unforgivable silence on sudan aid groups have declared sudan to be the site of the world s worst humanitarian crisis but the suffering sudanese people have received little attention or help,sudan
10003,gambia moves toward overturning landmark ban on female genital cutting lawmakers in the west african country voted to advance a bill repealing a 2015 ban if it passes the final round of voting gambia will become the first nation to roll back protections against the practice,gambia
10023,pakistani airstrikes in afghanistan kill at least 8 taliban officials say the pre dawn strikes escalated tensions between two countries that have clashed over the recent rise in militant violence on pakistan s soil,pakistan
10023,pakistani airstrikes in afghanistan kill at least 8 taliban officials say the pre dawn strikes escalated tensions between two countries that have clashed over the recent rise in militant violence on pakistan s soil,afghanistan
10024,israeli negotiators head to qatar for cease fire talks officials say hamas and israel failed to reach an agreement ahead of ramadan last week hamas dropped one of its demands,israel
10024,israeli negotiators head to qatar for cease fire talks officials say hamas and israel failed to reach an agreement ahead of ramadan last week hamas dropped one of its demands,qatar
10050,bernard schwartz antiwar executive who built an arms maker dies at 98 despite his opposition to the vietnam war as an investor he took over an ailing defense contractor loral and turned it into a multibillion dollar company,vietnam
10058,who was marwan issa the hamas commander killed by israel mr issa a presumed planner of the oct 7 attacks is one of the most senior hamas leaders killed in gaza since the start of the war,israel
10060,putin hails conquests in ukraine in red square spectacle a day after a rubber stamp presidential election president vladimir putin said he would not back down in russia s war against ukraine,ukraine
10060,putin hails conquests in ukraine in red square spectacle a day after a rubber stamp presidential election president vladimir putin said he would not back down in russia s war against ukraine,russia
10066,netanyahu to send israeli team to washington to discuss rafah plans the biden administration has expressed concern about israel s planned ground invasion in the city where nearly half of gaza s population has sheltered,israel
10072,trump says jews who support democrats hate israel and their religion the comments on a conservative radio program echo an antisemitic trope and escalate claims he made as president that were widely criticized,israel
10078,food experts predict imminent famine in northern gaza the warning came amid an israeli raid on al shifa hospital prime minister benjamin netanyahu also agreed to send military and humanitarian officials to washington to hear the biden administration s concerns,israel
10080,serbian leader says kushner deal is not an effort to influence trump after news reports that jared kushner plans to redevelop a site in belgrade bombed by nato in 1999 serbian politicians clashed over whether the deal was appropriate,serbia
10086,from russia elaborate tales of fake journalists as the ukraine war grinds on the kremlin has created increasingly complex fabrications online to discredit ukraine s leader and undercut aid some have a hollywood style plot twist,russia
10086,from russia elaborate tales of fake journalists as the ukraine war grinds on the kremlin has created increasingly complex fabrications online to discredit ukraine s leader and undercut aid some have a hollywood style plot twist,ukraine
10092,canada lawmakers back motion meant to help bring peace to gaza the house of commons vote endorsing a package of conflict ending measures came after language calling on canada to immediately recognize a state of palestine was removed,canada
10116,how anti immigrant anger has divided a small irish town a continuing protest in the town of roscrea symbolizes a surge in hostility toward migrants in ireland that is fueled by a housing crisis and far right influencers,ireland
10153,blinken warns china against armed attack on philippines the secretary of state struck a balance seemingly meant to deter china while avoiding a dangerous escalation with beijing,china
10153,blinken warns china against armed attack on philippines the secretary of state struck a balance seemingly meant to deter china while avoiding a dangerous escalation with beijing,philippines
10158,israel s spy chief returns home as cease fire talks continue in qatar warnings of imminent famine in gaza have added urgency to efforts to broker a cease fire between israel and hamas,israel
10158,israel s spy chief returns home as cease fire talks continue in qatar warnings of imminent famine in gaza have added urgency to efforts to broker a cease fire between israel and hamas,qatar
10169,israel s military says its forces are still at al shifa hospital israeli officials said the raid which began monday was an operation targeting senior hamas officials who had regrouped there,israel
10175,u s vows to continue support for ukraine despite funding doubts the american defense secretary told a meeting of kyiv s backers that the fight against russia remains one of the great causes of our time,ukraine
10175,u s vows to continue support for ukraine despite funding doubts the american defense secretary told a meeting of kyiv s backers that the fight against russia remains one of the great causes of our time,russia
10182,u n says israel may be restricting gaza aid as a war tactic international alarm has been growing over the hunger crisis in gaza with food experts predicting an imminent famine in the north of the enclave,israel
10194,congressional republicans block aid to haiti amid unrest republicans have refused to release 40 million in security assistance and questioned how it would be used and whether it could fall into the hands of the gangs stoking the upheaval,haiti
10268,democratic donors warn biden over israel gaza policy more than 100 donors and activists including a handful who have given six figure sums to president biden signed a letter arguing that progressive anger could help donald trump,israel
10273,no alternative for rafah invasion netanyahu says as rift with u s grows a day after agreeing to president biden s request to send officials to washington to discuss rafah the israeli leader said there was no other option but to send forces into the crowded city,israel
10305,we need to go hard why britain s lords are clashing with sunak the government s contentious rwanda policy which has been championed by the prime minister has prompted a rebellion in britain s unelected second chamber,rwanda
10306,tech giant linked to france s cybersecurity tumbles in value the french government said it would seek a national solution to protect atos a debt burdened company that serves nuclear programs and the military,france
10355,symbolism or strategy ukraine battles to retain small gains despite american doubts ukrainians say that defending places with little strategic value is worth the cost in casualties and weapons because the attacking russians pay an even higher price,ukraine
10355,symbolism or strategy ukraine battles to retain small gains despite american doubts ukrainians say that defending places with little strategic value is worth the cost in casualties and weapons because the attacking russians pay an even higher price,russia
10368,abel prize awarded for studies of universe s randomness michel talagrand of france has credited a brush with blindness for leading to the work that resulted in his recognition by the math equivalent of the nobel prize,france
10384,top u s diplomat starts mideast trip in saudi arabia efforts to secure a cease fire in gaza are the backdrop but the biden administration also hopes to persuade saudi arabia to establish normal relations with israel,saudi arabia
10384,top u s diplomat starts mideast trip in saudi arabia efforts to secure a cease fire in gaza are the backdrop but the biden administration also hopes to persuade saudi arabia to establish normal relations with israel,israel
10385,blinken adds a stop in israel to his mideast trip antony blinken the top u s diplomat is making his sixth trip to the mideast since oct 7 the state department said he would discuss freeing the hostages and increasing aid to gaza,israel
10421,e u finds a way to make russia pay for weapons for ukraine using interest earned on frozen russian assets held in europe the bloc plans to raise billions but other ways to pay for new weapons remain elusive,russia
10421,e u finds a way to make russia pay for weapons for ukraine using interest earned on frozen russian assets held in europe the bloc plans to raise billions but other ways to pay for new weapons remain elusive,ukraine
10445,netanyahu assails schumer dramatizing partisan split over israel the prime minister addressed senate republicans remotely after senator chuck schumer called him out in an explosive speech urging a new election in israel,israel
10457,the war in gaza has left a power vacuum and scant planning to fill it analysts say the israeli military s return to the largest hospital complex in the enclave may foretell more chaos without governance,israel
10471,russia targets kyiv with biggest missile attack in weeks ukraine said it had intercepted all 31 missiles fired at the capital but debris injured at least 13 people and damaged several buildings,russia
10471,russia targets kyiv with biggest missile attack in weeks ukraine said it had intercepted all 31 missiles fired at the capital but debris injured at least 13 people and damaged several buildings,ukraine
10477,one of last survivors of pearl harbor attack dies at 102 richard c higgins was stationed at the hawaiian naval base as a radioman on the day of the japanese attack which pulled the u s into world war ii,japan
10487,blinken describes u s push at the u n for gaza cease fire in saudi arabia the secretary of state discussed a u s draft resolution at the u n security council calling for an immediate cease fire tied to the release of hostages in gaza,saudi arabia
10547,israel s raid on al shifa hospital grows into one of the longest of gaza war as israel s attack on the medical complex stretched into a fourth day the military said it had killed dozens of people it described as terrorists the account couldn t be verified,israel
10561,with an eye on war at home a ukrainian conductor arrives at the met oksana lyniv who is leading turandot at the metropolitan opera has used her platform to criticize russia and promote ukrainian culture,russia
10580,suicide bombing in afghanistan targets taliban heartland the blast targeted a bank in kandahar where taliban members had gathered to collect their salaries witnesses said,afghanistan
10609,he fled war in ukraine then the u s arrested him for racketeering viktor zelinger a ukrainian native admitted to running an illegal gambling club in brooklyn and threatening debtors,ukraine
10611,2 year old separated from his parents flees haiti s violent capital the boy had been dropped off with relatives nearly three weeks ago and was airlifted back to his florida home he is part of a growing number of americans trying to flee haiti,haiti
10621,u s searching for a way to keep troops in niger a top pentagon official said the united states was seeking clarification after the ruling junta decided to revoke a military cooperation deal,niger
10622,killing of teen in front of her twin sister stuns brooklyn neighborhood samyia spain 19 was fatally stabbed outside a park slope deli she and her twin were attacked by a man who had been trying to flirt with her the police said,spain
10644,collecting the dead russia left behind civilians who gather dead russian soldiers face many of the war s perils along the front where death is ubiquitous,russia
10651,democracy teetering in african countries once ruled by france a wave of military coups and presidents clinging to power are two sides of the same anti democratic coin plaguing francophone africa experts say,france
10667,blinken meets with netanyahu as u s israel tensions rise prime minister benjamin netanyahu repeated that israel was determined to send troops into the crowded southern gaza city of rafah despite u s urgings not to,israel
10688,insooni breaks racial barrier to become beloved singer in south korea born to a south korean mother and a black american soldier she rose to a pioneering stardom in a country that has long discriminated against biracial children,south korea
10728,russian attack leaves over a million in ukraine without electricity power plants and a major hydroelectric dam were damaged in what ukrainian officials said was one of the war s largest assaults on energy infrastructure,russia
10728,russian attack leaves over a million in ukraine without electricity power plants and a major hydroelectric dam were damaged in what ukrainian officials said was one of the war s largest assaults on energy infrastructure,ukraine
10755,how biden could try to coerce israel to change its war strategy president biden has tried persuading prime minister benjamin netanyahu behind the scenes but critics say it is time for a different approach,israel
10771,gunmen kill 60 at concert hall outside moscow russian authorities say the islamic state claimed the attack the deadliest in the moscow region in more than a decade,russia
10783,here s the latest on the attack in russia several gunmen opened fire at a popular concert venue on the outskirts of moscow on friday killing at least 40 people and wounding more than 100 russia s top security agency said according to state news agencies,russia
10785,u s call for gaza cease fire runs into russia china veto at u n the american draft resolution before the security council did not go far enough to end the israel hamas war russia and china said after the united states had vetoed three earlier resolutions,russia
10785,u s call for gaza cease fire runs into russia china veto at u n the american draft resolution before the security council did not go far enough to end the israel hamas war russia and china said after the united states had vetoed three earlier resolutions,china
10785,u s call for gaza cease fire runs into russia china veto at u n the american draft resolution before the security council did not go far enough to end the israel hamas war russia and china said after the united states had vetoed three earlier resolutions,israel
10789,u s warned about possible moscow attack before concert hall shooting pro moscow forces had dismissed the alert as an attempt to scare russians,russia
10794,the deadly moscow concert hall attack in photos images show the scene of what could be the deadliest attack in russia in decades multiple gunmen killed at least 133 people in an assault in the capital s outskirts,russia
10808,what we know about isis k the group that has been linked to the moscow attack the islamic state affiliate has been a major threat to the taliban s ability to govern afghanistan,afghanistan
10810,ocasio cortez in house speech accuses israel of genocide representative alexandria ocasio cortez had called for a permanent cease fire in the war between israel and hamas but had resisted labeling the conflict a genocide,israel
10815,here are the latest developments the russian authorities said saturday that they had arrested the four people who carried out a mass killing and arson at a suburban moscow concert venue which left at least 133 people dead in one of the worst terrorist attacks to jolt russia in decades,russia
10844,russia has suffered other major attacks in recent decades the concert hall massacre near moscow raised russian memories of other attacks most related to the wars against chechen separatists in the 1990s and 2000s that helped enable the rise of vladimir v putin,russia
10847,ukraine says russia s speculation it was behind attack is meant to rally war support kyiv has accused russia of falsely suggesting it was to blame for the terrorist attack in moscow and of using the assault to escalate the fighting in ukraine,ukraine
10847,ukraine says russia s speculation it was behind attack is meant to rally war support kyiv has accused russia of falsely suggesting it was to blame for the terrorist attack in moscow and of using the assault to escalate the fighting in ukraine,russia
10856,here s what we know about the moscow concert hall attack the assault on a popular concert hall was the deadliest act of terrorism in the russian capital in more than a decade,russia
10862,in first remarks on attack putin tries to link assailants to ukraine american officials who have assessed that a branch of the islamic state was responsible have voiced concern that the russian leader could seek to falsely blame ukraine,ukraine
10862,in first remarks on attack putin tries to link assailants to ukraine american officials who have assessed that a branch of the islamic state was responsible have voiced concern that the russian leader could seek to falsely blame ukraine,russia
10879,deadly moscow attack shatters putin s security promise to russians the tragedy outside moscow is a blow to a leader riding an aura of confidence only days after a stage managed election victory,russia
10892,russia arrests 4 suspects in moscow attack as death toll climbs to 133 as the islamic state claimed responsibility president vladimir v putin vowed to identify and punish those responsible and tried to implicate ukraine,russia
10892,russia arrests 4 suspects in moscow attack as death toll climbs to 133 as the islamic state claimed responsibility president vladimir v putin vowed to identify and punish those responsible and tried to implicate ukraine,ukraine
10894,41 days in a bunker how a battle raged on ukraine s bloody front line a struggle for a position held by ukrainian forces in the eastern city of avdiivka underlines how the conflict is increasingly being fought in close quarter combat,ukraine
10897,isis k group tied to moscow attack has grown bolder and more violent the militant group violently opposes the taliban leaders of afghanistan where it is based it is increasingly targeting foreign foes,afghanistan
10899,china s dispute with taiwan is playing out near this frontline island a fatal episode off kinmen a taiwanese controlled island has become the latest occasion for beijing to warn and test taiwan s president elect,china
10899,china s dispute with taiwan is playing out near this frontline island a fatal episode off kinmen a taiwanese controlled island has become the latest occasion for beijing to warn and test taiwan s president elect,taiwan
10922,in hezbollah s sights a stretch of northern israel becomes a no go zone for the few israelis remaining in the evacuated zone along the northern border with lebanon the simmering conflict there has become intensely personal,israel
10929,what would you have israel do to defend itself if the current israeli military approach is inhumane is there an alternative,israel
10931,russia s battle with extremists has simmered for years the islamic state has long threatened to strike russia for helping the syrian president bashar al assad stay in control,russia
10931,russia s battle with extremists has simmered for years the islamic state has long threatened to strike russia for helping the syrian president bashar al assad stay in control,syria
10936,dozens of children abducted in nigeria have been released officials say the military of the west african nation which is plagued by kidnappings largely driven by demands for ransom payments said 137 children had been freed in the country s north,niger
10939,witnesses describe fear and deprivation at besieged hospital in gaza several patients have died as a result of the israeli military assault the gazan authorities say israel says the operation is targeting hamas leaders,israel
10952,screams and blank stares of shock horror at a russian concert the violent attack on moscow s outskirts on friday was a scene of chaos and terror you re just running to figure out where else to run one attendee said,russia
10961,in russia fingers point anywhere but at isis for concert hall attack russian state media pushed the idea that ukraine was the obvious culprit but at least three of the four suspects charged on sunday are from the central asian nation of tajikistan,russia
10961,in russia fingers point anywhere but at isis for concert hall attack russian state media pushed the idea that ukraine was the obvious culprit but at least three of the four suspects charged on sunday are from the central asian nation of tajikistan,ukraine
10961,in russia fingers point anywhere but at isis for concert hall attack russian state media pushed the idea that ukraine was the obvious culprit but at least three of the four suspects charged on sunday are from the central asian nation of tajikistan,tajikistan
10962,4 men showing signs of beating charged with terrorism after moscow attack the four accused of carrying out an assault at a concert hall near moscow are migrant laborers from tajikistan they face a maximum sentence of life in prison,tajikistan
10966,isis affiliate linked to moscow attack has global ambitions the islamic state in khorasan is active in afghanistan pakistan and iran and has set its sights on europe and beyond,pakistan
10981,a house is not a home israel has been destroying palestinian houses for decades palestinians carry the story of their homes and their homeland wherever they go,israel
10990,the first flight of their lives an airlift after agony in gaza the evacuees make up only a tiny fraction of the thousands of civilians including many children who have suffered grievous injuries over the course of israel s monthslong campaign against hamas and its bombardment of gaza,israel
11012,a terrorist attack in russia the tragedy in a moscow suburb is a blow to vladimir v putin coming only days after his stage managed election victory,russia
11013,trump is back in court and an isis group looks beyond russia attack plus a new golden age for shipwreck discoveries,russia
11015,putin acknowledges radical islamists committed moscow attack but president vladimir v putin of russia held fast to the idea that a western backed ukraine could have been the ultimate mastermind of the assault that killed 139 people,russia
11015,putin acknowledges radical islamists committed moscow attack but president vladimir v putin of russia held fast to the idea that a western backed ukraine could have been the ultimate mastermind of the assault that killed 139 people,ukraine
11021,monday briefing what the terrorist attack means for russia,russia
11027,watch the solo of solitude click through as joseph gordon performs a section from alexei ratmansky s new dance for new york city ballet a reaction to the horrors of the war in ukraine,ukraine
11029,u k accuses china of cyberattacks targeting voter data and lawmakers the british government believes china has overseen two separate hacking campaigns including one that yielded information from 40 million voters,u k
11029,u k accuses china of cyberattacks targeting voter data and lawmakers the british government believes china has overseen two separate hacking campaigns including one that yielded information from 40 million voters,china
11040,u s and britain accuse china of cyberespionage campaign the actions on both sides of the atlantic which included sanctions underscored the escalation of cyberconflict between western allies and beijing,china
11041,ukrainians dismiss kremlin suggestions their country was behind moscow attack officials and ordinary citizens say russia is blaming ukraine in order to shore up support for its war in ukraine and escalate the fighting there,russia
11041,ukrainians dismiss kremlin suggestions their country was behind moscow attack officials and ordinary citizens say russia is blaming ukraine in order to shore up support for its war in ukraine and escalate the fighting there,ukraine
11043,netanyahu cancels u s israel meetings on rafah to protest u n resolution president biden had requested the high level meetings to discuss alternatives to a planned israel ground offensive into rafah which u s officials say would cause mass casualties,israel
11044,palestinians search rubble of buildings after israeli strikes people dug through the rubble from destroyed buildings in rafah in southern gaza and deir al balah in central gaza,israel
11050,israeli soldier s video undercuts medic s account of sexual assault kibbutz residents concluded that two sisters killed on oct 7 were not victims of sexual violence,israel
11053,videos and online profiles link suspects to moscow attack clothing and other details appear to show a connection between four suspects detained by russia and the men who carried out the concert hall massacre of more than 130 people,russia
11054,trump urges israel to finish up your war the former president told an israeli news outlet that images of destruction in gaza were harming the country you re losing a lot of the world,israel
11074,u n security council calls for immediate cease fire in gaza as u s abstains the u s decision not to vote on the resolution drew criticism from prime minister benjamin netanyahu of israel who ordered a delegation to hold back from a planned trip to washington,israel
11085,display of battered men was russia s warning to the public analysts say videos showing the torture of four men accused of russia s deadliest terror attack in decades have circulated widely in what analysts call a sign of the russian state s growing tolerance for public violence,russia
11092,why are china s nationalists attacking the country s heroes online vitriol has targeted the country s richest man erasing billions of dollars of his company s market value despite beijing s courtship of entrepreneurs,china
11145,domestic political pressures widen divide between biden and netanyahu the war in gaza has sorely strained relations between israel and the united states and the leaders of both countries have allies at home who would pull them farther apart,israel
11147,weekly student news quiz israel hamas war medical breakthrough apple have you been paying attention to current events recently see how many of these 10 questions you can get right,israel
11150,israel presses on with strikes in gaza after u n cease fire resolution its military said fighter jets had struck over 60 targets in the previous day there were reports of strikes on residential buildings near al shifa hospital in the north and elsewhere,israel
11151,suicide bomber kills 5 chinese workers in pakistan the assault comes amid a spate of terror attacks in pakistan as the country s faltering ties to the taliban affect regional security,pakistan
